  1.1143994960623868e+002	  3.0236765778272439e+002	
  1.4356440524929675e+002	  3.5800884712199371e+002	
  2.8865986323710905e+002	  8.6294372515228602e+001	
  9.2700683814454820e+001	  3.1256854249492380e+002	
  1.2536054705156387e+002	  3.6913708498984761e+002	
  2.9922628957852669e+002	  2.6431890330807704e+002	
  2.4159123680715777e+002	  2.1440548345961486e+002	
  2.8481752638568446e+002	  2.8927561323230810e+002	
  2.9987145807969870e+002	  2.4755693395598152e+002	
  2.2675236128020086e+002	  2.2222773582392611e+002	
  2.7062381935989958e+002	  2.9821533022009243e+002	
  3.0053617714151238e+002	  2.3028702613867100e+002	
  2.1146382285848770e+002	  2.3028702613867100e+002	
  2.5600000000000000e+002	  3.0742594772265801e+002	
  3.0122134909753561e+002	  2.1248573654236631e+002	
  1.9570486786995252e+002	  2.3859429461694651e+002	
  2.4092621696748813e+002	  3.1691996884068715e+002	
  3.0192793267718457e+002	  1.9412815664617710e+002	
  1.7945344553802570e+002	  2.4716116523516817e+002	
  2.2538137821521030e+002	  3.2671067811865476e+002	
  3.0265694748158433e+002	  1.7518779643582315e+002	
  1.6268610503683132e+002	  2.5600000000000000e+002	
  2.0934305251841565e+002	  3.3681220356417685e+002	
  3.0340947889257762e+002	  1.5563645686384490e+002	
  1.4537788258398552e+002	  2.6512395846692317e+002	
  1.9278736147656315e+002	  3.4723958466923193e+002	
  3.0418668346458713e+002	  1.3544408976491650e+002	
  1.2750217742776776e+002	  2.7454706311308979e+002	
  1.7568886089235485e+002	  3.5800884712199371e+002	
  3.0498979485566355e+002	  1.1457864376269053e+002	
  1.0903061543300934e+002	  2.8428427124746190e+002	
  1.5802041028867288e+002	  3.6913708498984761e+002	
  3.0582013036169172e+002	  9.3005894506151776e+001	
  8.9932898794360852e+001	  2.9435155423384663e+002	
  1.3975302915605258e+002	  3.8064255126000154e+002	
  3.1449527743959828e+002	  2.7288613208803690e+002	
  2.4137618064010042e+002	  1.9689853769187064e+002	
  2.9987145807969870e+002	  2.9821533022009243e+002	
  3.1538156952201649e+002	  2.5600000000000000e+002	
  2.2630921523899181e+002	  2.0457405227734202e+002	
  2.8569078476100827e+002	  3.0742594772265801e+002	
  3.1629513213004748e+002	  2.3859429461694651e+002	
  2.1077865090246439e+002	  2.1248573654236631e+002	
  2.7107378303251187e+002	  3.1691996884068715e+002	
  3.1723724356957945e+002	  2.2064466094067262e+002	
  1.9476275643042058e+002	  2.2064466094067262e+002	
  2.5600000000000006e+002	  3.2671067811865476e+002	
  3.1820926330877910e+002	  2.0212519762388212e+002	
  1.7823842086402612e+002	  2.2906259881194106e+002	
  2.4044768417280522e+002	  3.3681220356417685e+002	
  3.1921263852343685e+002	  1.8300833226461447e+002	
  1.6118104221484472e+002	  2.3775208306615363e+002	
  2.2439368073828157e+002	  3.4723958466923193e+002	
  3.2024891128611614e+002	  1.6326468443455116e+002	
  1.4356440524929675e+002	  2.4672646844345510e+002	
  2.0781331653541292e+002	  3.5800884712199371e+002	
  3.2131972647421804e+002	  1.4286291501015239e+002	
  1.2536054705156387e+002	  2.5600000000000000e+002	
  1.9068027352578196e+002	  3.6913708498984761e+002	
  3.2242684048225567e+002	  1.2176956018153676e+002	
  1.0653960891492474e+002	  2.6558788855846171e+002	
  1.7296644939718044e+002	  3.8064255126000160e+002	
  3.2357213083539801e+002	  9.9948848289865381e+001	
  8.7069672911504981e+001	  2.7550639396376681e+002	
  1.5464180374690301e+002	  3.9254475774636774e+002	
  3.3022696190252049e+002	  2.8171297386132898e+002	
  2.4115460761949589e+002	  1.7886107841601299e+002	
  3.1538156952201643e+002	  3.0742594772265801e+002	
  3.3136891516255935e+002	  2.6470285269152674e+002	
  2.2585243393497626e+002	  1.8637717846778611e+002	
  3.0122134909753561e+002	  3.1691996884068715e+002	
  3.3254655446197432e+002	  2.4716116523516817e+002	
  2.1007206732281543e+002	  1.9412815664617710e+002	
  2.8661862178478975e+002	  3.2671067811865476e+002	
  3.3376157913597388e+002	  2.2906259881194106e+002	
  1.9379073669122090e+002	  2.0212519762388212e+002	
  2.7155231582719478e+002	  3.3681220356417685e+002	
  3.3501579815429602e+002	  2.1038020766538403e+002	
  1.7698420184570392e+002	  2.1038020766538403e+002	
  2.5600000000000000e+002	  3.4723958466923193e+002	
  3.3631113910764520e+002	  1.9108527910418582e+002	
  1.5962663307082582e+002	  2.1890587377382047e+002	
  2.3993777217847096e+002	  3.5800884712199371e+002	
  3.3764965809277260e+002	  1.7114718625761432e+002	
  1.4169047867011838e+002	  2.2771572875253807e+002	
  2.2334013676289095e+002	  3.6913708498984761e+002	
  3.3903355060281950e+002	  1.5053322585692172e+002	
  1.2314631903548869e+002	  2.3682422288307666e+002	
  2.0617986963830825e+002	  3.8064255126000154e+002	
  3.4046516354424750e+002	  1.2920843923551564e+002	
  1.0396270562035448e+002	  2.4624680301811659e+002	
  1.8842786916460199e+002	  3.9254475774636774e+002	
  3.4194700851870800e+002	  1.0713541448704265e+002	
  8.4105982962584036e+001	  2.5600000000000000e+002	
  1.7005299148129203e+002	  4.0486458551295738e+002	
  3.4644269819507122e+002	  2.9081141076610697e+002	
  2.4092621696748813e+002	  1.6026862039320591e+002	
  3.3136891516255935e+002	  3.1691996884068715e+002	
  3.4785586535436920e+002	  2.7367766952966372e+002	
  2.2538137821521030e+002	  1.6761165235168158e+002	
  3.1723724356957945e+002	  3.2671067811865476e+002	
  3.4931389496316865e+002	  2.5600000000000000e+002	
  2.0934305251841567e+002	  1.7518779643582315e+002	
  3.0265694748158433e+002	  3.3681220356417685e+002	
  3.5081895778515519e+002	  2.3775208306615363e+002	
  1.9278736147656315e+002	  1.8300833226461447e+002	
  2.8760631926171845e+002	  3.4723958466923193e+002	
  3.5237336692917421e+002	  2.1890587377382047e+002	
  1.7568886089235485e+002	  1.9108527910418582e+002	
  2.7206222782152906e+002	  3.5800884712199371e+002	
  3.5397958971132709e+002	  1.9943145750507617e+002	
  1.5802041028867291e+002	  1.9943145750507617e+002	
  2.5599999999999997e+002	  3.6913708498984761e+002	
  3.5564026072338345e+002	  1.7929689153230674e+002	
  1.3975302915605258e+002	  2.0806055720769169e+002	
  2.3939328987943608e+002	  3.8064255126000154e+002	
  3.5735819625309705e+002	  1.5846803018116589e+002	
  1.2085573832920400e+002	  2.1698721207246635e+002	
  2.2221393458230099e+002	  3.9254475774636774e+002	
  3.5913641022244963e+002	  1.3690833158963414e+002	
  1.0129538466632562e+002	  2.2622708289740854e+002	
  2.0443179488877519e+002	  4.0486458551295738e+002	
  3.6097813183356476e+002	  1.1457864376269053e+002	
  8.1036446944058738e+001	  2.3579694910895580e+002	
  1.8601457877762351e+002	  4.1762440712835371e+002	
  3.6316517624676408e+002	  3.0019417382415924e+002	
  2.4069068910760515e+002	  1.4109514805718607e+002	
  3.4785586535436920e+002	  3.2671067811865476e+002	
  3.6486621079036343e+002	  2.8293740118805897e+002	
  2.2489536834561048e+002	  1.4825039524776420e+002	
  3.3376157913597388e+002	  3.3681220356417685e+002	
  3.6662211741601442e+002	  2.6512395846692317e+002	
  2.0859052110742235e+002	  1.5563645686384490e+002	
  3.1921263852343679e+002	  3.4723958466923193e+002	
  3.6843559475070327e+002	  2.4672646844345510e+002	
  1.9175108871388389e+002	  1.6326468443455116e+002	
  3.0418668346458713e+002	  3.5800884712199371e+002	
  3.7030952132988159e+002	  2.2771572875253807e+002	
  1.7435034190722743e+002	  1.7114718625761432e+002	
  2.8865986323710899e+002	  3.6913708498984761e+002	
  3.7224697084394734e+002	  2.0806055720769169e+002	
  1.5635973927661649e+002	  1.7929689153230674e+002	
  2.7260671012056389e+002	  3.8064255126000154e+002	
  3.7425122896194654e+002	  1.8772762112681613e+002	
  1.3774877103805349e+002	  1.8772762112681613e+002	
  2.5600000000000000e+002	  3.9254475774636774e+002	
  3.7632581192619119e+002	  1.6668124869222558e+002	
  1.1848478637006725e+002	  1.9645416579481710e+002	
  2.3881059829625843e+002	  4.0486458551295738e+002	
  3.7847448713915890e+002	  1.4488322009925685e+002	
  9.8532802249652860e+001	  2.0549237277238950e+002	
  2.2100728938881173e+002	  4.1762440712835371e+002	
  3.8070129599623442e+002	  1.2229253592108920e+002	
  7.7855291433950725e+001	  2.1485924182187361e+002	
  2.0255658743018520e+002	  4.3084822225703715e+002	
  3.8041852661755826e+002	  3.0987480237611794e+002	
  2.4044768417280522e+002	  1.2131299405970526e+002	
  3.6486621079036343e+002	  3.3681220356417685e+002	
  3.8242527704687365e+002	  2.9249583386769274e+002	
  2.2439368073828157e+002	  1.2826458146307527e+002	
  3.5081895778515519e+002	  3.4723958466923193e+002	
  3.8449782257223222e+002	  2.7454706311308979e+002	
  2.0781331653541289e+002	  1.3544408976491650e+002	
  3.3631113910764520e+002	  3.5800884712199371e+002	
  3.8663945294843614e+002	  2.5600000000000000e+002	
  1.9068027352578196e+002	  1.4286291501015239e+002	
  3.2131972647421804e+002	  3.6913708498984761e+002	
  3.8885368096451128e+002	  2.3682422288307666e+002	
  1.7296644939718041e+002	  1.5053322585692172e+002	
  3.0582013036169172e+002	  3.8064255126000154e+002	
  3.9114426167079603e+002	  2.1698721207246635e+002	
  1.5464180374690298e+002	  1.5846803018116589e+002	
  2.8978606541769904e+002	  3.9254475774636774e+002	
  3.9351521362993282e+002	  1.9645416579481710e+002	
  1.3567418807380886e+002	  1.6668124869222558e+002	
  2.7318940170374162e+002	  4.0486458551295738e+002	
  3.9597084244475303e+002	  1.7518779643582315e+002	
  1.1602915755524700e+002	  1.7518779643582315e+002	
  2.5600000000000006e+002	  4.1762440712835371e+002	
  3.9851576685283936e+002	  1.5314810455468404e+002	
  9.5669762290555610e+001	  1.8400367318827881e+002	
  2.3818552914339506e+002	  4.3084822225703715e+002	
  4.0115494772048464e+002	  1.3029212778905824e+002	
  7.4556315349394282e+001	  1.9314606389452914e+002	
  2.1971126306987884e+002	  4.4456180831641268e+002	
  3.9822843667773287e+002	  3.1986770926846236e+002	
  2.4019684036914077e+002	  1.0089270606230575e+002	
  3.8242527704687365e+002	  3.4723958466923193e+002	
  4.0056005039376129e+002	  3.0236765778272439e+002	
  2.2387554435694193e+002	  1.0762349509528185e+002	
  3.6843559475070327e+002	  3.5800884712199371e+002	
  4.0296938456699064e+002	  2.8428427124746190e+002	
  2.0701020514433642e+002	  1.1457864376269053e+002	
  3.5397958971132709e+002	  3.6913708498984761e+002	
  4.0546039108507523e+002	  2.6558788855846171e+002	
  1.8957315951774436e+002	  1.2176956018153676e+002	
  3.3903355060281962e+002	  3.8064255126000160e+002	
  4.0803729437964552e+002	  2.4624680301811659e+002	
  1.7153483645575247e+002	  1.2920843923551564e+002	
  3.2357213083539801e+002	  3.9254475774636774e+002	
  4.1070461533367444e+002	  2.2622708289740854e+002	
  1.5286358977755043e+002	  1.3690833158963414e+002	
  3.0756820511122481e+002	  4.0486458551295738e+002	
  4.1346719775034711e+002	  2.0549237277238950e+002	
  1.3352551286084113e+002	  1.4488322009925685e+002	
  2.9099271061118827e+002	  4.1762440712835371e+002	
  4.1633023770944430e+002	  1.8400367318827881e+002	
  1.1348423314716058e+002	  1.5314810455468404e+002	
  2.7381447085660494e+002	  4.3084822225703715e+002	
  4.1929931618554514e+002	  1.6171909584179369e+002	
  9.2700683814454820e+001	  1.6171909584179369e+002	
  2.5600000000000000e+002	  4.4456180831641268e+002	
  4.2238043535885737e+002	  1.3859359104827135e+002	
  7.1132849601269612e+001	  1.7061352076237918e+002	
  2.3751328496012695e+002	  4.5879288818934947e+002	
  4.1662227821529029e+002	  3.3018825245235905e+002	
  2.3993777217847096e+002	  7.9802900425647209e+001	
  4.0056005039376129e+002	  3.5800884712199371e+002	
  4.1929931618554519e+002	  3.1256854249492380e+002	
  2.2334013676289095e+002	  8.6294372515228602e+001	
  3.8663945294843614e+002	  3.6913708498984761e+002	
  4.2206710120563912e+002	  2.9435155423384663e+002	
  2.0617986963830825e+002	  9.3005894506151776e+001	
  3.7224697084394734e+002	  3.8064255126000154e+002	
  4.2493032708849506e+002	  2.7550639396376681e+002	
  1.8842786916460201e+002	  9.9948848289865381e+001	
  3.5735819625309705e+002	  3.9254475774636774e+002	
  4.2789401703741601e+002	  2.5600000000000000e+002	
  1.7005299148129203e+002	  1.0713541448704265e+002	
  3.4194700851870800e+002	  4.0486458551295738e+002	
  4.3096355305594125e+002	  2.3579694910895580e+002	
  1.5102186816643524e+002	  1.1457864376269053e+002	
  3.2598542122237649e+002	  4.1762440712835371e+002	
  4.3414470856604925e+002	  2.1485924182187361e+002	
  1.3129870400376552e+002	  1.2229253592108920e+002	
  3.0944341256981477e+002	  4.3084822225703715e+002	
  4.3744368465060575e+002	  1.9314606389452914e+002	
  1.1084505227951544e+002	  1.3029212778905824e+002	
  2.9228873693012116e+002	  4.4456180831641268e+002	
  4.4086715039873036e+002	  1.7061352076237918e+002	
  8.9619564641142659e+001	  1.3859359104827135e+002	
  2.7448671503987299e+002	  4.5879288818934947e+002	
  4.4442228790639825e+002	  1.4721434135591576e+002	
  6.7577712093601733e+001	  1.4721434135591576e+002	
  2.5600000000000000e+002	  4.7357131728816842e+002	
